@timestamp,docket_id,docket_rmc,truck_registration,docket_plant_code,docket_datetime_batch_utc,volume_delivered,docket_jobsite_description,detail_docket_consistence_class,detail_docket_consistence_class_min,detail_docket_consistence_class_max,detail_docket_consistence_target,detail_docket_consistence_lower_limit_composite,detail_docket_consistence_upper_limit_composite
2025-01-21 11:38:18.000,London-Concrete--41231124,London-Concrete,WU19HZV,BWL,2025-01-21T11:21:00.000Z,6,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-21 11:40:18.000,London-Concrete--41231181,London-Concrete,EK19VBC,BWL,2025-01-21T11:39:29.173Z,7.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-21 11:45:19.000,London-Concrete--41231121,London-Concrete,RX18HLD,OCO,2025-01-21T11:32:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-21 11:48:19.000,London-Concrete--41231168,London-Concrete,WX71VLA,BWL,2025-01-21T11:33:00.000Z,7.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-21 11:51:20.000,London-Concrete--41231146,London-Concrete,RX68YCV,OCO,2025-01-21T11:39:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-21 11:51:21.000,London-Concrete--41231146,London-Concrete,RX68YCV,OCO,2025-01-21T11:30:17.378Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-21 12:04:19.000,London-Concrete--41231259,London-Concrete,RX18HLD,OCO,2025-01-21T12:03:29.220Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-21 12:05:18.000,London-Concrete--41231146,London-Concrete,RX68YCV,OCO,2025-01-21T11:39:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-21 12:11:18.000,London-Concrete--41230882,London-Concrete,WN66YBU,BWL,2025-01-21T10:24:00.000Z,7.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-21 12:16:19.000,London-Concrete--41231299,London-Concrete,RX68YCV,OCO,2025-01-21T12:16:08.029Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-21 12:20:18.000,London-Concrete--41231314,London-Concrete,RV69HCC,BWL,2025-01-21T12:19:23.099Z,6,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-21 12:28:18.000,London-Concrete--41231259,London-Concrete,RX18HLD,OCO,2025-01-21T12:16:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-21 12:37:19.000,London-Concrete--41231299,London-Concrete,RX68YCV,OCO,2025-01-21T12:22:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-21 12:57:19.000,London-Concrete--41231420,London-Concrete,RX68YCV,OCO,2025-01-21T12:56:28.696Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-21 13:05:20.000,London-Concrete--41231445,London-Concrete,RE67BVT,HNL,2025-01-21T13:04:47.772Z,6.5,ADVENT WAY - N18,S3,100,150,0,90,160
2025-01-21 13:07:20.000,London-Concrete--41231453,London-Concrete,RX18HLD,OCO,2025-01-21T13:06:34.912Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-21 13:07:20.000,London-Concrete--41231454,London-Concrete,EK19VBB,BWL,2025-01-21T13:06:40.017Z,6.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-21 13:08:19.000,London-Concrete--41231459,London-Concrete,WU72CME,BWL,2025-01-21T13:08:14.333Z,8,CIVIC CENTRE - WALTHAM FOREST,S3,100,150,0,90,160
2025-01-21 13:08:20.000,London-Concrete--41231314,London-Concrete,RV69HCC,BWL,2025-01-21T12:15:00.000Z,6,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-21 13:08:21.000,London-Concrete--41231420,London-Concrete,RX68YCV,OCO,2025-01-21T12:55:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-21 13:25:19.000,London-Concrete--41231453,London-Concrete,RX18HLD,OCO,2025-01-21T13:05:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-21 13:28:21.000,London-Concrete--41231521,London-Concrete,WU64ATY,BWL,2025-01-21T13:27:26.304Z,6,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-21 13:28:22.000,London-Concrete--41231454,London-Concrete,EK19VBB,BWL,2025-01-21T13:02:00.000Z,6.5,WALTHAM FOREST TOWN HALL - E17,S4,160,210,0,150,220
2025-01-21 13:59:20.000,London-Concrete--41231597,London-Concrete,RX68YCV,OCO,2025-01-21T13:58:40.184Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-21 14:07:19.000,London-Concrete--41231619,London-Concrete,RX18HLD,OCO,2025-01-21T14:07:11.953Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-21 14:08:18.000,London-Concrete--41231597,London-Concrete,RX68YCV,OCO,2025-01-21T13:57:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-21 14:17:19.000,London-Concrete--41231619,London-Concrete,RX18HLD,OCO,2025-01-21T14:06:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-21 14:23:20.000,London-Concrete--41231660,London-Concrete,KX16FOF,BWL,2025-01-21T14:23:11.941Z,6,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-21 14:25:19.000,London-Concrete--41231521,London-Concrete,WU64ATY,BWL,2025-01-21T13:27:00.000Z,6,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-21 14:46:19.000,London-Concrete--41231445,London-Concrete,RE67BVT,HNL,2025-01-21T13:06:00.000Z,6.5,ADVENT WAY - N18,S3,100,150,0,90,160
2025-01-21 14:50:18.000,London-Concrete--41231660,London-Concrete,KX16FOF,BWL,2025-01-21T14:19:00.000Z,6,"1 NORTH QUAY, ASPEN WAY",F5,,,620,570,670
2025-01-21 15:09:19.000,London-Concrete--41231742,London-Concrete,RX68YCV,OCO,2025-01-21T15:08:20.874Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-21 15:14:22.000,London-Concrete--41231755,London-Concrete,KX16FOK,BWL,2025-01-21T15:14:12.483Z,4,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-01-21 15:18:18.000,London-Concrete--41231760,London-Concrete,RX18HLD,OCO,2025-01-21T15:17:51.908Z,8,WP17 OLD OAK COMMON LANE - NORTH ACTON,F5,,,620,570,670
2025-01-21 15:18:26.000,London-Concrete--41231761,London-Concrete,WN66YBU,BWL,2025-01-21T15:18:10.588Z,2.5,ALDERMANBURY SQUARE - EC2,F5,,,620,570,670
2025-01-21 15:19:18.000,London-Concrete--41231742,London-Concrete,RX68YCV,OCO,2025-01-21T15:07:00.000Z,8,OLD OAK COMMON LANE - NORTH ACTON,F6,,,640,590,690
2025-01-21 15:20:18.000,London-Concrete--41231755,London-Concrete,KX16FOK,BWL,2025-01-21T15:10:00.000Z,4,CIVIC CENTRE - WALTHAM FOREST,S4,160,210,0,150,220
2025-01-21 15:21:19.000,London-Concrete--41231764,London-Concrete,RX68YCR,BWL,2025-01-21T15:20:36.291Z,7.5,"1 NORTH QUAY, ASPEN WAY",S4,160,210,0,150,220
2025-01-21 15:29:21.000,London-Concrete--41231776,London-Concrete,WU19HYJ,BWL,2025-01-21T15:28:18.984Z,5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-21 15:29:22.000,London-Concrete--41231761,London-Concrete,WN66YBU,BWL,2025-01-21T15:15:00.000Z,2.5,ALDERMANBURY SQUARE - EC2,F5,,,620,570,670
2025-01-21 15:31:19.000,London-Concrete--41231760,London-Concrete,RX18HLD,OCO,2025-01-21T15:16:00.000Z,8,WP17 OLD OAK COMMON LANE - NORTH ACTON,F5,,,620,570,670
2025-01-21 15:32:19.000,London-Concrete--41231764,London-Concrete,RX68YCR,BWL,2025-01-21T15:21:00.000Z,7.5,"1 NORTH QUAY, ASPEN WAY",S4,160,210,0,150,220
2025-01-21 15:32:21.000,London-Concrete--41231779,London-Concrete,EK19VBC,BWL,2025-01-21T15:31:32.980Z,7.5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-21 15:46:22.000,London-Concrete--41231798,London-Concrete,WU19HZV,BWL,2025-01-21T15:46:09.557Z,7.5,"1 NORTH QUAY, ASPEN WAY",S4,160,210,0,150,220
2025-01-21 15:47:18.000,London-Concrete--41231779,London-Concrete,EK19VBC,BWL,2025-01-21T15:31:00.000Z,7.5,WOOD WHARF - CANARY WHARF,S4,160,210,0,150,220
2025-01-21 15:47:19.000,London-Concrete--41231776,London-Concrete,WU19HYJ,BWL,2025-01-21T15:26:00.000Z,5,MONIER ROAD - E3,S3,100,150,0,90,160
2025-01-21 16:05:22.000,London-Concrete--41231812,London-Concrete,GN17VMG,BWL,2025-01-21T16:04:32.525Z,7.5,"1 NORTH QUAY, ASPEN WAY",S4,160,210,0,150,220
2025-01-21 16:06:18.000,London-Concrete--41231798,London-Concrete,WU19HZV,BWL,2025-01-21T15:43:00.000Z,7.5,"1 NORTH QUAY, ASPEN WAY",S4,160,210,0,150,220
2025-01-21 16:08:20.000,London-Concrete--41231813,London-Concrete,RX68YCV,OCO,2025-01-21T16:08:00.458Z,8,WP17 OLD OAK COMMON LANE - NORTH ACTON,F5,,,620,570,670
2025-01-21 16:12:20.000,London-Concrete--41231812,London-Concrete,GN17VMG,BWL,2025-01-21T16:01:00.000Z,7.5,"1 NORTH QUAY, ASPEN WAY",S4,160,210,0,150,220
2025-01-21 16:17:20.000,London-Concrete--41231827,London-Concrete,EK19VBB,BWL,2025-01-21T16:16:41.382Z,7.5,"1 NORTH QUAY, ASPEN WAY",S4,160,210,0,150,220
2025-01-21 16:19:18.000,London-Concrete--41231813,London-Concrete,RX68YCV,OCO,2025-01-21T16:06:00.000Z,8,WP17 OLD OAK COMMON LANE - NORTH ACTON,F5,,,620,570,670
